Date,Place,Title,Price,Sold,S/H,Comm.,Ship,Net,Notes
7-Oct-10,Salvation Army Walled Lake,The Five People You Meet in Heaven,$0.20 ,$0.99 ,$2.64 ,$0.15 ,$2.24 ,$1.04 ,
7-Oct-10,Salvation Army Walled Lake,"Here’s to You, Rachel Robinson",$0.20 ,,,,,($0.20),
7-Oct-10,Salvation Army Walled Lake,The Paper,$0.20 ,,,,,($0.20),
7-Oct-10,Walled Lake P.L.,An Open Heart: The Dalai Lama,$1.00 ,$2.95 ,$3.07 ,$0.44 ,$2.38 ,$2.20 ,
7-Oct-10,Walled Lake P.L.,The Poisonwood Bible,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,The Deep End of the Ocean,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,Black Hawk Down,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,The Historian - Paperback,$1.00 ,$1.99 ,$3.07 ,$0.30 ,$2.77 ,$0.99 ,
7-Oct-10,Walled Lake P.L.,Naked,$1.00 ,$9.49 ,$3.07 ,$1.42 ,$2.77 ,$7.37 ,
7-Oct-10,Walled Lake P.L.,The Wrong Mother,$0.50 ,$1.29 ,$2.64 ,$0.19 ,$2.38 ,$0.86 ,
7-Oct-10,Walled Lake P.L.,The Cloister Walk,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,Trans-Sister Radio,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,The Validation Breakthrough,$0.50 ,,,,,($0.50),
7-Oct-10,Walled Lake P.L.,Nights In Rodanthe,$0.50 ,,,,,($0.50),
,,,$10.18 ,$16.71 ,$14.49 ,$2.50 ,$12.54 ,$5.98 ,
8-Oct-10,Garage Sale,Dictionary of Business,$1.00 ,,,,,($1.00),
8-Oct-10,Salvation Army White Lake,Decentralization,$0.34 ,,,,,($0.34),Not Listed yet
8-Oct-10,Salvation Army White Lake,An outline history of china,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The bridges of Madison County,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Nature of water and air,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,van Gogh,$0.34 ,,,,,($0.34),Smaller copy
8-Oct-10,Salvation Army White Lake,The Time Traveler’s Wife,$0.34 ,$0.79 ,$2.64 ,$0.12 ,$2.77 ,$0.20 ,
8-Oct-10,Salvation Army White Lake,The Science of Getting Rich,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Innocent Man,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Four to Score - pocket size,$0.34 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.70 ,
8-Oct-10,Salvation Army White Lake,The last days of Socrates,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,"Mary, Bloody Mary",$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Good wife strikes back,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Girls’ Poker Night,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Negotiating the Future,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,A reliable Wife,$0.34 ,$2.24 ,$2.64 ,$0.34 ,$2.38 ,$1.82 ,
8-Oct-10,Salvation Army White Lake,Chosen by a Horse,$0.34 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.61 ,
8-Oct-10,Salvation Army White Lake,Certain Girls,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Opened Ground,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Something Blue,$0.34 ,$3.99 ,$2.64 ,$0.60 ,$2.38 ,$3.31 ,
8-Oct-10,Salvation Army White Lake,Wild Mind Living the Writer’s Life,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Tipping Point,$0.34 ,$5.49 ,$2.64 ,$0.82 ,$2.38 ,$4.59 ,
8-Oct-10,Salvation Army White Lake,My Persian Pilgrimage,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Memory Keeper's Daughter,$0.34 ,$0.75 ,$1.92 ,$0.11 ,$1.39 ,$0.83 ,
8-Oct-10,Salvation Army White Lake,The Sunday List of Dreams,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,The Hummingbird’s Daughter,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Pandolfini’s Chess Complete,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Plum Lovin',$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,Unto the Daughters,$0.34 ,,,,,($0.34),
8-Oct-10,Salvation Army White Lake,At First Sight,$0.34 ,$1.29 ,$3.07 ,$0.19 ,$2.38 ,$1.45 ,
8-Oct-10,Salvation Army White Lake,How the Mind Works,$0.34 ,,,,,($0.34),
8-Oct-10,Garage Sale,Jurassic Park,$0.12 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.78 ,
8-Oct-10,Garage Sale,The War Machine,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Queen of Angels,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Fear Hall: The Conclusion,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Deadly Experiments of Dr. Eeek,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Cuckoo Clock of Doom,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tales to Give you Goosebumps Special Edition #1,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Horrors of the Haunted Museum,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Why I’m Affraid of Bees,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan of the Apes,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan and the Leopard Men,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan’s Quest,$0.12 ,$4.99 ,$5.20 ,$0.75 ,$2.53 ,$6.79 ,
8-Oct-10,Garage Sale,Tarzan and the Forbidden City,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Return of Tarzan,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Son of Tarzan,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Jungle Tales of Tarzan,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan the Untamed,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan the Terrible,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan Lord of the Jungle,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tarzan the Lion Man,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Let’s Get Invisible!,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Of Mice and Men,$0.12 ,$0.75 ,$2.64 ,$0.11 ,$1.90 ,$1.26 ,
8-Oct-10,Garage Sale,Catch That Pass,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Hard Drive to Short,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Tackle Without a Team,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The COunterfeit Tackle,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Touchdown for Tommy,$0.12 ,$3.99 ,$2.64 ,$0.60 ,$1.90 ,$4.01 ,
8-Oct-10,Garage Sale,Time Management,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Alternate Means of Transportation,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,"Wipe Your Face, You Just Swallowed My Soul",$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,PowerWalking,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Berlin Game,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Arbor House Treasury of Great Science Fiction Short Novels,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Overnight to Many Distant Cities,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Mrs. Frisby and the Rats of Nimh,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Into the Deep,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,In the Heat of the Summer,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Voice of the Eagle,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Too Deep for Tears,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Lost Boys,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Book of the Damned,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,A Twist of The Knife,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Day of Atonement,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Oath of Fealty,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Finding Moon,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Firm - Pocket size,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Eternity,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Homicidal Intent,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Julia : Waverly,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Right Hand of Evil,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Crow - The Lazarus Heart,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Raiders,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,A Ruling Passion,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,It Happened in Texas,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Carnal Innocence,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Dolores Clairborne,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Rock Star,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Protecting His Own,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Over the Edge,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Secrets of Harry Bright,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Love in Vein II,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,A Matter of Honor,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,How Stella got her groove back,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The fourth deadly sin,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Sacred and Profane,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Her Private Bodyguard,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Cry Wolf,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,A thief of Time,$0.12 ,$0.75 ,$2.64 ,$0.11 ,$2.24 ,$0.92 ,
8-Oct-10,Garage Sale,Celebration,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Acts of Faith,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Serpent’s Tooth,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Last Precinct ,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Nightmares and Dreamscapes,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Dazzle,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Milk in My Coffee,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Summer Sisters,$0.12 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.78 ,
8-Oct-10,Garage Sale,Burn Marks,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,The Girl who loved tom gordon,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Haunted Heartland,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,I’ll Take Manhatten,$0.12 ,,,,,($0.12),
8-Oct-10,Garage Sale,Melinda,$0.12 ,,,,,($0.12),Not Listed yet
,,,$21.34 ,$29.27 ,$39.23 ,$4.38 ,$31.63 ,$11.15 ,
14-Oct-10,White Lake P.L.,Hamlet - Signet classic,$0.43 ,,,,,($0.43),
14-Oct-10,White Lake P.L.,Ford County,$0.43 ,$2.44 ,$3.07 ,$0.37 ,$2.77 ,$1.94 ,
14-Oct-10,White Lake P.L.,Grand Central Winter,$0.43 ,,,,,($0.43),
14-Oct-10,White Lake P.L.,Anatomy of a Murder,$0.43 ,,,,,($0.43),
14-Oct-10,White Lake P.L.,Kill Phil,$0.43 ,,,,,($0.43),
14-Oct-10,White Lake P.L.,Poker wisdom of a Champion,$0.43 ,,,,,($0.43),
14-Oct-10,White Lake P.L.,Hemingway Adventure,$0.43 ,,,,,($0.43),
,,,$3.00 ,$2.44 ,$3.07 ,$0.37 ,$2.77 ,($0.63),
16-Oct-10,Salvation Army Redford,The Writer’s Market Companion,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Designated Targets,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Talking Pictures,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Ballroom,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Hell HOuse,$0.35 ,$4.99 ,$2.64 ,$0.75 ,$2.38 ,$4.15 ,
16-Oct-10,Salvation Army Redford,Land of my Heart,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Daddy’s Little Girl,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,"The Lion, the witch and the Wardrobe : Book 2",$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Cat Confidential,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Montessori Today,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Carnal Innocence,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Undertaking: Life Studies from the Dismal Trade,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Uptown Dreams,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Columbus Chicken Statute,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Little Prince,$0.35 ,$4.99 ,$2.64 ,$0.75 ,$2.24 ,$4.29 ,
16-Oct-10,Salvation Army Redford,Number the Stars,$0.35 ,$1.03 ,$2.64 ,$0.15 ,$1.73 ,$1.44 ,
16-Oct-10,Salvation Army Redford,"The Lion, the witch and the Wardrobe : Book 2",$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Voyage of the Dawn Treader,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Car,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,The Outsiders,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Where the Red Fern Grows,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Bleachers,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Redford,Tom Clancy’s Power Plays: Politika,$0.35 ,,,,,($0.35),
16-Oct-10,Salvation Army Keego,Men’s Health - Fight Fat,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Art of Classroom Inquiry,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Sloppy firsts,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Pincker’s Practical Grammar,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Sales Dogs,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Conquering Postpartum Depression a Proven Plan for Recovery,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Murder on the Grand,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Justice,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Understanding Cultural Differences,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Neurotic Personality of our Time,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,I Know this Much is True,$0.42 ,$2.87 ,$2.64 ,$0.43 ,$2.77 ,$1.89 ,
16-Oct-10,Salvation Army Keego,Cavedweller,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A Common Life - The Wedding Story,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Blue Suburbia,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Intellectual Foundations of China,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A difference in the Family,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Cassandra Compact - Covert-one Novel,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Taking Sides,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Fertility Wisdom,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Downtown,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The long Road Home,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Havana Room,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Wedding,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Innumeracy,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Hundred-Dollar Baby,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Edith Wharton - Ethan Frome,$0.42 ,$0.75 ,$2.64 ,$0.11 ,$1.73 ,$1.13 ,
16-Oct-10,Salvation Army Keego,Gulliver’s Travels,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Running from the Law,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Area 51: The Reply,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The X-Files : Anti Bodies,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Buffy the Vampire Slayer,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Self Hypnotism,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Get a Financial Life,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A Virtuous Woman,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Secrets of my Hollywood Life,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Second Chance,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Ahab’s Wife,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Cigar Companion,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Beyond Iraq : The NExt Move,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Living with the Active Alert Child,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A Book of Ruth,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Loser,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Love Sex and all that Mess,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,How to Get Out of Debt and Into Praise,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Come... Sit in My Heart,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Science and Health with Key to The Scriptures,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Message In A Bottle,$0.42 ,$0.99 ,$3.07 ,$0.15 ,$2.77 ,$0.72 ,
16-Oct-10,Salvation Army Keego,Star Wars: Secret of the Jedi,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Choice,$0.42 ,$1.47 ,$3.07 ,$0.22 ,$2.38 ,$1.52 ,
16-Oct-10,Salvation Army Keego,Along Came a Spider,$0.42 ,$4.99 ,$3.07 ,$0.75 ,$2.77 ,$4.12 ,
16-Oct-10,Salvation Army Keego,What She Wants,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Quality School,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Monument,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Harley Like a Person,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,How to Sleep Alone in a King-Sized Bed,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Me Talk Pretty One Day,$0.42 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.48 ,
16-Oct-10,Salvation Army Keego,Dry.,$0.42 ,$1.99 ,$2.64 ,$0.30 ,$2.38 ,$1.53 ,
16-Oct-10,Salvation Army Keego,Alexander: Child of a Dream,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,That Summer,$0.42 ,$1.24 ,$2.64 ,$0.19 ,$2.38 ,$0.89 ,
16-Oct-10,Salvation Army Keego,The No. 1 Ladies’ Detective Agency,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Black and Blue,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Vampire’s Assistant,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Operation Red Jericho,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A Million Little Pieces,$0.42 ,$0.97 ,$2.64 ,$0.15 ,$2.38 ,$0.66 ,
16-Oct-10,Salvation Army Keego,Building a Legacy: Women in Social Education,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,The Art of Classroom Inquiry,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,A Short History of Planet Earth,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Shifting the Center,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,Publication Manual of the American Psychological Association,$0.42 ,,,,,($0.42),
16-Oct-10,Salvation Army Keego,"Marital Secrets: Dating, Lies, Communication and Sex",$0.42 ,,,,,($0.42),Not Listed yet
,,,$37.43 ,$27.03 ,$32.97 ,$4.06 ,$28.29 ,($9.78),
23-Oct-10,Books Ang gave me,GRE Psychology,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,GRE Exam - Kaplan,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,Classroom Instruction that Works,$0.00 ,$5.09 ,$2.64 ,$0.76 ,$2.38 ,$4.59 ,
23-Oct-10,Books Ang gave me,Multiple Intelligences in the Classroom,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,On Common Ground,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,The Art and Science of Teaching,$0.00 ,$9.39 ,$2.64 ,$1.41 ,$2.38 ,$8.24 ,
23-Oct-10,Books Ang gave me,Double Your Brain Power,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,Professional Learning Communities at Work,$0.00 ,,,,,$0.00 ,
23-Oct-10,Books Ang gave me,Emotional Intelligence,$0.00 ,,,,,$0.00 ,
,,,$0.00 ,$14.48 ,$5.28 ,$2.17 ,$4.76 ,$12.83 ,Gave her $20 for these
25-Oct-10,Commerce P.L.,Fortress USA: The War in the Desert,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Blue Suburbia,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Maxim Gorky: My Childhood,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,American Jezebel,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Songs Without Words,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Survivor: A Woman’s Search For Peace,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Beach Road,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Digital Photography: Pocket Guide,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,Angela's Ashes,$0.50 ,,,,,($0.50),
25-Oct-10,Commerce P.L.,The Edge of Winter,$0.50 ,$0.75 ,$2.64 ,$0.11 ,$2.38 ,$0.40 ,
25-Oct-10,Walled Lake P.L.,Recovery Yoga,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,Like the Singing Coming off the drums,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Bean Trees,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Right to Vote,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Darwin Awards,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Know-It-All,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,Creating Affluence,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Godfather,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,The Coffee Trader,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,Incantation,$0.50 ,,,,,($0.50),
25-Oct-10,Walled Lake P.L.,Slots! How to Improve Your Odds,$0.50 ,,,,,($0.50),
25-Oct-10,Salvation Army Walled Lake,Broncbuster,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Scarpetta,$0.28 ,$0.99 ,$2.64 ,$0.15 ,$2.38 ,$0.83 ,
25-Oct-10,Salvation Army Walled Lake,The Giver,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Health Unit Coordinating: Pocket Guide,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Holes,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Holes,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Kavik the Wolf Dog,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Waiting for the Barbarians,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,A Virtuous Woman,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,The Lost Painting,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Something Borrowed,$0.28 ,$1.24 ,$2.64 ,$0.19 ,$2.38 ,$1.04 ,
25-Oct-10,Salvation Army Walled Lake,Crow Lake,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Stiffed,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Obstetrics and Gynecology Recall,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Destiny Junction,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Learning Unix for Mac OS X Panther,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,The Aims of Arguments,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Wild Swans,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Peony in Love,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Children’s Thinking,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Camera Craft Portraits,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Communicating in Professional Contexts,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Saltwater Aquariums make A great Hobby,$0.28 ,,,,,($0.28),
25-Oct-10,Salvation Army Walled Lake,Functions Modeling Change,$0.28 ,,,,,($0.28),
,,,$17.10 ,$2.98 ,$7.92 ,$0.45 ,$7.14 ,($13.79),
28-Oct-10,Salvation Army White Lake,Seinlanguage,$0.27 ,,,,,($0.27),
